Market,Year,Dome,NumTeams,Attendance,Valuation,Households,Households Margin of Error,"Households Less Than $10,000","Households Less Than $10,000 Margin of Error","Households $10,000 to $14,999","Households $10,000 to $14,999 Margin of Error","Households $15,000 to $24,999","Households $15,000 to $24,999 Margin of Error","Households $25,000 to $34,999","Households $25,000 to $34,999 Margin of Error","Households $35,000 to $49,999","Households $35,000 to $49,999 Margin of Error","Households $50,000 to $74,999","Households $50,000 to $74,999 Margin of Error","Households $75,000 to $99,999","Households $75,000 to $99,999 Margin of Error","Households $100,000 to $149,999","Households $100,000 to $149,999 Margin of Error","Households $150,000 to $199,999","Households $150,000 to $199,999 Margin of Error","Households $200,000 or More","Households $200,000 or More Margin of Error",Households Median Income (Dollars),Households Median Income (Dollars) Margin of Error,Households Mean Income (Dollars),Households Mean Income (Dollars) Margin of Error,Households Household Income in the Past 12 Months,Families,Families Margin of Error,"Families Less Than $10,000","Families Less Than $10,000 Margin of Error","Families $10,000 to $14,999","Families $10,000 to $14,999 Margin of Error","Families $15,000 to $24,999","Families $15,000 to $24,999 Margin of Error","Families $25,000 to $34,999","Families $25,000 to $34,999 Margin of Error","Families $35,000 to $49,999","Families $35,000 to $49,999 Margin of Error","Families $50,000 to $74,999","Families $50,000 to $74,999 Margin of Error","Families $75,000 to $99,999","Families $75,000 to $99,999 Margin of Error","Families $100,000 to $149,999","Families $100,000 to $149,999 Margin of Error","Families $150,000 to $199,999","Families $150,000 to $199,999 Margin of Error","Families $200,000 or More","Families $200,000 or More Margin of Error",Families Median Income (Dollars),Families Median Income (Dollars) Margin of Error,Families Mean Income (Dollars),Families Mean Income (Dollars) Margin of Error,Families Family Income in the Past 12 Months,Married-Couple Families,Married-Couple Families Margin of Error,"Married-Couple Families Less Than $10,000","Married-Couple Families Less Than $10,000 Margin of Error","Married-Couple Families $10,000 to $14,999","Married-Couple Families $10,000 to $14,999 Margin of Error","Married-Couple Families $15,000 to $24,999","Married-Couple Families $15,000 to $24,999 Margin of Error","Married-Couple Families $25,000 to $34,999","Married-Couple Families $25,000 to $34,999 Margin of Error","Married-Couple Families $35,000 to $49,999","Married-Couple Families $35,000 to $49,999 Margin of Error","Married-Couple Families $50,000 to $74,999","Married-Couple Families $50,000 to $74,999 Margin of Error","Married-Couple Families $75,000 to $99,999","Married-Couple Families $75,000 to $99,999 Margin of Error","Married-Couple Families $100,000 to $149,999","Married-Couple Families $100,000 to $149,999 Margin of Error","Married-Couple Families $150,000 to $199,999","Married-Couple Families $150,000 to $199,999 Margin of Error","Married-Couple Families $200,000 or More","Married-Couple Families $200,000 or More Margin of Error",Married-Couple Families Median Income (Dollars),Married-Couple Families Median Income (Dollars) Margin of Error,Married-Couple Families Mean Income (Dollars),Married-Couple Families Mean Income (Dollars) Margin of Error,Nonfamily Households,Nonfamily Households Margin of Error,"Nonfamily Households Less Than $10,000","Nonfamily Households Less Than $10,000 Margin of Error","Nonfamily Households $10,000 to $14,999","Nonfamily Households $10,000 to $14,999 Margin of Error","Nonfamily Households $15,000 to $24,999","Nonfamily Households $15,000 to $24,999 Margin of Error","Nonfamily Households $25,000 to $34,999","Nonfamily Households $25,000 to $34,999 Margin of Error","Nonfamily Households $35,000 to $49,999","Nonfamily Households $35,000 to $49,999 Margin of Error","Nonfamily Households $50,000 to $74,999","Nonfamily Households $50,000 to $74,999 Margin of Error","Nonfamily Households $75,000 to $99,999","Nonfamily Households $75,000 to $99,999 Margin of Error","Nonfamily Households $100,000 to $149,999","Nonfamily Households $100,000 to $149,999 Margin of Error","Nonfamily Households $150,000 to $199,999","Nonfamily Households $150,000 to $199,999 Margin of Error","Nonfamily Households $200,000 or More","Nonfamily Households $200,000 or More Margin of Error",Nonfamily Households Median Income (Dollars),Nonfamily Households Median Income (Dollars) Margin of Error,Nonfamily Households Mean Income (Dollars),Nonfamily Households Mean Income (Dollars) Margin of Error,Nonfamily Households Nonfamily Income in the Past 12 Months,ClosestMarket
Denver,2021.0,0,1,1938645,1385000000,1188733.0,58752.0,614.6999999999999,678.8,357.4,660.5,763.4000000000001,759.0999999999999,836.8,750.7,1407.6999999999998,839.1999999999999,2213.7,915.5,1823.7000000000005,922.2,2772.3,1019.1,1413.0,755.2,1696.9,833.8000000000001,11853720.0,1453326.0,15479443.0,1785831.0,4745.700000000001,737163.0,50511.0,290.7,880.9,188.5,806.6,477.8,881.8999999999999,641.7,914.2,1127.6,1029.9,1977.4000000000003,1098.6,1857.8,1100.3,3165.1000000000004,1249.0,1796.9,1020.8,2275.1,1079.6,14427789.0,2085003.0,18045153.0,2296522.0,5022.0,571616.0,47173.0,171.5,976.8,131.0,942.8,353.1,1013.8,455.50000000000006,1018.0,888.4000000000001,1111.5,1868.8,1181.9,1895.2,1230.0,3475.0999999999995,1399.1,1987.8,1222.8,2572.4,1240.8,15937587.0,2090474.0,770416.0,40685.0,451570.0,47364.0,1023.5,1327.3,668.3,1325.7,1297.8000000000002,1490.1999999999998,1324.7999999999995,1378.6,2048.5,1531.5,2657.1000000000004,1644.7999999999995,1763.5,1625.6,1866.8,1494.3,645.7,1371.0,603.8,1317.1,7323714.0,1539895.0,10178049.0,2060990.0,4163.2,Kansas City
Denver,2020.0,0,1,0,1300000000,1130385.0,57673.0,610.0999999999999,690.9,342.8,639.0999999999999,839.3000000000001,716.5000000000001,976.7,795.4000000000001,1491.2000000000005,812.5999999999999,2222.0,912.0,1820.1,830.1,2754.2,943.1,1283.5,744.6,1459.7,752.4999999999999,11218415.0,1235500.0,14665455.0,1732937.0,4602.2,706770.0,49060.0,254.6,784.4999999999999,204.0,771.5999999999999,544.2,817.0999999999999,810.5,888.8,1237.7000000000005,915.3,1986.9,1015.6,1800.2000000000005,1033.5,3303.3,1169.7,1615.6,959.1,1943.9,969.1999999999998,13450917.0,1940517.0,17078904.0,2428795.0,4796.700000000001,549664.0,46056.0,125.79999999999998,888.5999999999999,141.89999999999998,907.6999999999998,406.2,907.1,667.9000000000001,985.1999999999998,1032.3,1001.8,1862.0,1107.6999999999998,1848.1,1160.7,3615.7,1336.8,1758.6999999999998,1117.7,2241.9,1135.4,14896120.0,2090514.0,704439.0,37667.0,423615.0,44960.0,1070.9,1410.3000000000002,608.5,1318.1999999999998,1443.1,1472.9,1288.8999999999996,1438.4999999999998,2146.5999999999995,1484.9,2731.6000000000004,1660.7999999999995,1781.3000000000002,1539.1,1655.3000000000002,1450.1999999999998,561.1,1395.6999999999998,512.3,1352.3,7019874.0,1592886.0,9316180.0,1729963.0,4072.4,Kansas City
Denver,2019.0,0,1,2993244,1300000000,1143726.0,35801.0,534.9,516.3000000000001,374.6,452.4,889.3999999999999,571.3000000000001,972.6,545.7,1486.6,609.0999999999999,2301.1000000000004,763.0999999999999,1896.8,653.4999999999999,2668.2,725.3,1161.1,516.7,1313.5,540.6999999999999,11086223.0,1222582.0,14065339.0,1466182.0,4583.6,717791.0,35952.0,295.70000000000005,688.8,213.2,696.9000000000001,591.2,772.0,825.4,765.6999999999999,1240.0,778.4000000000001,2120.7,953.6,1944.9,858.0999999999999,3136.0,980.6,1471.0,787.0,1761.4,850.8999999999999,12967393.0,1513672.0,16449868.0,2090286.0,4671.0,552825.0,35587.0,141.89999999999998,769.9000000000001,134.8,776.6999999999998,405.8999999999999,777.6999999999999,673.0999999999999,808.3,1075.9,871.3,2012.6,1040.4,2013.7000000000005,970.6,3453.9000000000005,1097.6999999999998,1642.3000000000002,908.6,2046.1,978.1,14390521.0,1659229.0,825627.0,46895.0,425935.0,36165.0,989.0,1092.9,692.2,1010.9,1582.7,1174.0,1389.6,1148.0,2064.1,1230.6,2680.6000000000004,1326.9,1669.2999999999995,1230.3,1604.4,1165.1999999999998,476.7,1081.0,450.7000000000001,1038.8,6885957.0,1369838.0,8918070.0,1527664.0,4088.7999999999993,Kansas City
Denver,2018.0,0,1,3015880,1200000000,1125141.0,33329.0,568.8,547.8,424.8,531.1,964.4,637.9000000000001,1037.1,606.4000000000001,1514.0,667.4,2423.4000000000005,811.4999999999999,1984.7,713.1000000000001,2581.4000000000005,795.2999999999998,1091.5,572.8,1210.8000000000002,597.9000000000001,10616331.0,1190205.0,13527601.0,1421826.0,4335.900000000001,708417.0,34374.0,331.5,585.0,216.7,628.3,590.2,661.6999999999999,861.4000000000001,685.2,1347.9,747.3,2296.5,907.6,1975.4,812.9000000000001,2968.1000000000004,916.2000000000002,1377.9,681.5999999999999,1635.7000000000005,749.4,12462273.0,1546393.0,15893765.0,2062540.0,4358.0,543896.0,34118.0,165.20000000000002,670.3999999999999,136.10000000000002,724.3,395.4,690.8,741.9000000000001,775.8,1134.2000000000005,783.1000000000001,2185.1000000000004,993.9,2073.4,928.2999999999996,3317.7,1055.0,1552.6,828.4,1899.4,881.1,13812509.0,1664289.0,1026869.0,60923.0,416724.0,34168.0,1008.1,1139.3,773.6000000000001,1107.5,1628.8000000000002,1257.1,1441.6,1182.8000000000002,2027.0,1306.7,2709.1000000000004,1402.1,1742.1,1378.7,1626.5,1261.1999999999998,443.0,1124.7999999999995,399.9,1079.4,6484552.0,1251415.0,8693991.0,1507876.0,3968.7,Kansas City
Denver,2017.0,0,1,2953650,1100000000,1106761.0,33406.0,662.0,516.9,434.5999999999999,478.6,993.3,599.5,1096.0,578.9,1676.6,666.5,2414.0,777.1000000000001,1983.2000000000005,688.2,2437.1000000000004,753.8,1019.4,519.9000000000001,1083.7,554.5,10056261.0,1102432.0,12862001.0,1332723.0,4253.0,698523.0,33923.0,379.5,614.1000000000001,231.8,676.0,656.9,673.6000000000001,883.5,704.1999999999999,1596.6,823.4000000000001,2297.3,925.6,1993.5,842.8,2896.4,961.4,1296.2,726.7,1468.8,782.5,11982203.0,1411730.0,15130704.0,1903641.0,4309.799999999999,534004.0,33461.0,188.0,695.9000000000001,145.39999999999998,731.4999999999999,467.7,686.9000000000001,726.9000000000001,778.4999999999999,1391.9,856.9,2214.3,995.7,2104.6,936.2,3261.8,1080.8000000000002,1480.0,830.5999999999998,1719.8000000000002,906.5,13373763.0,1643590.0,965153.0,71079.0,408238.0,34218.0,1163.4,1056.3,799.3999999999999,1037.0,1681.3000000000002,1175.1999999999998,1535.8000000000002,1139.3000000000002,2095.4,1200.4,2655.0,1312.1,1674.5,1304.5,1397.9,1119.6999999999998,432.9,1049.6,363.3,1030.8000000000002,6098572.0,1159982.0,8326866.0,1497161.0,3940.3000000000006,Kansas City
Denver,2016.0,0,1,2602524,1100000000,1089350.0,33138.0,713.0999999999999,500.4,464.0,438.6,1048.0,576.1,1182.1,562.5,1688.3000000000002,635.5,2566.2,766.0000000000001,1938.5,674.0999999999999,2272.0,644.1999999999999,961.7,504.2000000000001,966.1,499.1,9518347.0,1109179.0,12265562.0,1283332.0,3994.000000000001,688607.0,33446.0,407.4,647.4,240.29999999999995,651.9,678.0,660.6,942.3,696.3000000000002,1542.8,813.4,2499.1000000000004,958.7000000000002,2104.9,886.8,2746.3,874.4,1235.0,732.0999999999999,1303.3,799.5,11516020.0,1404557.0,14445453.0,1806444.0,4034.900000000001,524660.0,32839.0,192.7,700.0,141.20000000000002,697.0,482.8,672.5,760.6,753.4,1359.6,875.7,2479.6000000000004,1042.2,2247.9,988.6,3086.2,989.5,1423.4,839.5999999999999,1527.1999999999998,911.4,12815653.0,1668556.0,575267.0,31775.0,400743.0,33488.0,1215.6,1090.2000000000005,857.0999999999999,959.9,1806.0,1170.7,1654.6999999999998,1075.2000000000005,2095.5,1193.6,2615.3,1339.8000000000002,1529.5,1238.3,1304.5,1044.1,394.8,1016.9,327.9,946.9,5890737.0,1225409.0,8053482.0,1556774.0,3655.5,Kansas City
Denver,2015.0,0,1,2506789,860000000,1073024.0,32906.0,760.2,507.2000000000001,487.7000000000001,464.1,1132.0,592.9000000000001,1223.0,582.0999999999999,1705.1999999999998,636.6,2557.5,770.4,1948.1,692.9000000000001,2164.5,656.8,939.0,519.3,882.8999999999999,515.0,9013879.0,989250.0,11742924.0,1206472.0,3806.9,676988.0,33903.0,426.3,684.5999999999999,276.1,677.0,705.6999999999999,708.5,956.4,739.9999999999999,1487.2000000000005,814.3999999999999,2566.6000000000004,989.0,2204.2999999999997,921.9,2646.4,928.2,1218.3000000000002,763.9,1212.9,801.5,11205545.0,1455647.0,13920659.0,1623261.0,3806.9,513727.0,32355.0,201.2,739.5,161.2,721.2,504.7,741.5,742.9000000000001,780.6000000000001,1324.2,877.9000000000001,2558.5,1074.1,2373.9,1060.4,3001.4,1039.4,1413.7,871.5000000000002,1416.9999999999998,917.7,7633771.0,901720.0,258183.0,12985.0,396036.0,33999.0,1316.4,1065.4,892.9000000000001,1011.9,1937.2,1188.5,1715.4,1175.3,2175.9,1237.2,2506.7,1332.1,1473.6,1262.0,1117.4,1064.2999999999995,368.6,1022.1,294.90000000000003,1007.9,5610473.0,1168946.0,7606991.0,1418153.0,3505.0,Kansas City
Denver,2014.0,0,1,2680329,855000000,1056353.0,33007.0,794.2,560.4,534.8,515.8999999999999,1147.0,615.9999999999999,1239.5,616.3,1760.3000000000002,740.5,2520.5000000000005,764.5,1940.4,700.1,2141.9,688.1,898.6,534.0999999999999,823.8,558.0,8991613.0,1331362.0,11449359.0,1206435.0,3608.9,665822.0,34002.0,434.7,738.4000000000001,335.7,692.0999999999999,737.8000000000001,733.6,957.9,748.6,1539.4,857.3000000000002,2526.9,975.1,2224.4,906.3,2630.0,962.5,1166.6999999999998,788.5999999999999,1147.4,813.5,11159789.0,1601685.0,13573669.0,1575236.0,3626.6,504077.0,33354.0,189.90000000000003,819.0,161.0,769.2,534.6,821.8,733.9000000000001,817.5,1399.0,987.1000000000004,2549.8,1102.5,2403.7,1089.3,3020.0,1112.6,1368.6999999999998,937.6,1338.6,965.0,12418522.0,1720420.0,332749.0,23232.0,390531.0,33692.0,1382.9,1171.8000000000002,921.2,1109.8000000000002,1983.5,1289.1,1792.5,1221.1,2153.7,1298.9,2447.0,1327.7999999999995,1446.3000000000002,1279.2,1080.7000000000005,1120.4,331.0,1044.9,262.4,1081.9,5676374.0,1479795.0,7423489.0,1413059.0,3347.2000000000003,Kansas City
Denver,2013.0,0,1,2793828,575000000,1042293.0,33960.0,860.3,610.0000000000001,585.8,587.1999999999999,1154.1,683.7999999999998,1299.8000000000002,719.7,1775.7,807.3,2535.5,778.5000000000001,1870.0,734.6,2104.7,747.0,832.1000000000001,584.0999999999999,780.5,597.5999999999999,8805950.0,1262017.0,11142051.0,1218915.0,3451.7,656720.0,34595.0,451.5,845.2,389.0,792.1999999999999,767.1999999999999,792.9,1032.9,869.8,1496.6,915.1,2491.9,1013.1,2268.8,981.9,2612.5,1077.9,1092.6,835.5999999999999,1097.9,877.3,10948647.0,1737131.0,13289173.0,1606140.0,3482.7000000000003,498380.0,33577.0,190.5,981.4,178.20000000000002,882.4999999999999,554.8,928.2,833.3999999999999,998.5,1358.3000000000002,1078.2,2575.2,1155.5,2478.4,1173.8,2985.9,1245.5000000000002,1267.6999999999998,1029.6,1277.9,1069.7000000000005,12137755.0,1635550.0,304176.0,16853.0,385573.0,33886.0,1479.4,1168.2,937.6,1115.1999999999998,1905.3,1320.5,1863.7,1241.4,2246.2,1364.7,2422.3,1291.1999999999998,1313.4,1293.5,1015.4,1118.0,279.7,1038.9,237.1,1095.5,5431175.0,1434233.0,7073113.0,1312614.0,3223.0,Kansas City
Denver,2012.0,0,1,2630458,537000000,1031586.0,34444.0,750.8000000000001,735.5000000000001,615.7,715.4000000000001,1197.0,790.8000000000001,1280.4,798.1,1735.9,901.8,2589.9,901.5,1941.0,841.5999999999999,2113.3,875.0999999999999,831.5,750.6,744.3,733.7000000000002,8969806.0,1454967.0,10994138.0,1166668.0,3165.2,649947.0,34652.0,420.19999999999993,948.5,419.3,870.0,794.7,856.8,985.9,849.8,1515.2999999999995,1013.7,2568.0,1113.5,2254.5,1058.5,2599.6000000000004,1143.7,1104.4,959.5,1038.8000000000002,954.7,10792970.0,1586092.0,13054643.0,1534146.0,3212.2,494626.0,33648.0,178.0,1076.1,216.6,976.9999999999998,582.6,1013.6,814.9000000000001,1023.9,1347.5,1140.9,2609.6000000000004,1300.4,2427.2,1249.1999999999998,3043.8,1361.9,1273.9,1142.5,1203.6,1150.9,12086724.0,1667604.0,427364.0,23004.0,381639.0,34586.0,1312.1,1267.5000000000002,942.4,1197.2,1932.9,1392.0,1888.4,1355.1999999999998,2193.9,1466.9,2500.5,1482.4,1295.3000000000002,1346.1,1050.5,1326.6999999999998,250.8,1216.9999999999998,231.1,1228.1,5457988.0,1381909.0,7004077.0,1265245.0,3006.5,Kansas City
Denver,2011.0,0,1,2909777,414000000,1020307.0,35430.0,735.5999999999999,615.0999999999999,630.5,638.3000000000002,1156.2,745.5,1339.1,739.6,1777.0,819.9000000000001,2592.3,872.2,1976.4,809.1,2031.6,851.4,854.0,666.8000000000001,708.0,647.1,8884514.0,1293588.0,10988355.0,1183329.0,3247.4999999999995,642914.0,35311.0,413.1,944.9999999999998,388.1,858.4000000000001,836.9,926.3,1089.1,867.1999999999999,1620.6999999999998,989.8,2647.2999999999997,1125.6,2196.2,1068.7,2510.0,1150.9,1125.8999999999996,919.1999999999998,972.9,926.1999999999998,10692677.0,1411778.0,12886523.0,1485872.0,3293.0,493035.0,34417.0,174.3,1012.3,238.5,929.9,600.1,976.2,972.3,1009.8,1471.6999999999998,1068.9,2680.3,1256.1,2345.5,1218.9,2895.3,1332.6,1294.7999999999995,1053.9,1127.1999999999998,1065.1,11874968.0,1623667.0,257043.0,15968.0,377393.0,35157.0,1370.9,1210.4,1043.9,1215.2000000000005,1858.1,1468.9,1755.6,1439.3000000000002,2069.9,1466.6999999999998,2571.0,1520.4,1439.1999999999998,1389.6,982.1,1354.4,261.6,1252.9,248.1,1259.4,5466090.0,1455411.0,6975180.0,1375470.0,2917.4,Kansas City
Detroit,2021.0,0,1,1102621,1400000000,2164613.0,105468.0,1647.1,927.0,1166.6999999999998,846.0999999999999,2220.7000000000003,1037.4,2538.8,1107.4,3584.5,1231.3000000000002,5157.900000000001,1406.7,3941.0,1290.5,4890.0,1363.2999999999995,2348.7,1066.4999999999998,2406.4,978.2,21614736.0,2314982.0,27715385.0,3104089.0,10931.3,1358249.0,85800.0,1043.2,1044.9,640.0999999999999,913.7,1472.4,1138.0,1893.5,1237.5,3034.5,1433.9,5242.099999999999,1687.8000000000002,4345.400000000001,1607.7,5885.299999999999,1800.6,2989.8,1415.1999999999998,3155.0,1296.9,25849936.0,2789857.0,32487751.0,3912344.0,11075.4,971438.0,80268.0,421.4,1049.1,349.29999999999995,1008.3,805.9,1153.6,1306.5,1303.0,2576.3,1661.6,5279.0,2027.5,4825.5,2001.2,6770.9,2214.9,3524.9,1752.6,3841.7,1658.6999999999998,29416442.0,3412917.0,602438.0,49865.0,806364.0,95309.0,2940.2,1875.8,2042.3,1695.1,3973.2,2117.3,3970.2,2172.8,4688.6,2246.4,5209.5,2365.0,2997.1000000000004,1920.7,2471.1,1826.1,794.1,1412.0,711.5999999999999,1376.9,12275082.0,2581396.0,16750465.0,3138184.0,9897.0,Cleveland
Detroit,2020.0,0,1,0,1300000000,2161159.0,110174.0,1863.5,1032.5,1120.9,946.6,2504.2,1174.9,2644.2,1222.1999999999998,3754.9,1344.1,5157.1,1509.8000000000002,3902.6,1368.4,4628.599999999999,1450.6,2148.0,1109.5,2178.3,1046.5,20222066.0,2120855.0,25995270.0,2831533.0,10645.4,1354869.0,87474.0,1101.2,992.3,679.2,938.2,1618.1999999999998,1141.1999999999998,2069.0,1224.5,3366.1000000000004,1448.6,5265.5,1711.9,4381.7,1583.1,5646.099999999999,1753.0,2751.1000000000004,1333.8,2823.8,1240.5,24351295.0,2533562.0,30453707.0,3644607.0,10845.8,967445.0,81413.0,445.2,1075.6999999999998,368.5,1070.8,921.0,1217.7,1490.0,1336.5,2937.9,1732.1999999999998,5486.1,2050.4,4863.799999999999,2003.8,6550.5,2201.7,3248.7,1715.5,3387.6000000000004,1598.5,27608013.0,3128202.0,1194190.0,99281.0,806290.0,98542.0,3260.7,1906.5,2003.7,1669.7999999999995,4368.7,2157.8,4072.9,2246.4,4669.7,2222.6000000000004,4974.4,2339.7,2785.5,1906.5,2262.8,1777.4,669.5999999999999,1356.4,632.6,1345.8000000000002,11564145.0,2367623.0,15837395.0,2909803.0,9777.9,Cleveland
Detroit,2019.0,0,1,1501430,1300000000,2132641.0,68778.0,1930.1,911.6,1178.4,851.1999999999999,2608.9,1069.5,2672.4,1067.8000000000002,3715.0,1181.6999999999998,5250.6,1341.9,3950.7,1152.3000000000002,4580.799999999999,1250.7,2042.9,955.4,1868.7,890.9000000000001,19768112.0,1789515.0,25013950.0,1890060.0,10354.2,1352806.0,62475.0,1189.2,859.9000000000001,708.4000000000001,818.8000000000001,1783.4,1007.7,2145.6,1086.4,3511.9000000000005,1280.9,5334.299999999999,1484.9,4405.7,1369.9,5593.8,1507.8,2613.4,1119.3,2415.5,1027.1999999999998,23830007.0,2228171.0,28958553.0,2407704.0,10633.2,963348.0,61686.0,519.5999999999999,801.8000000000001,373.6,784.1,1038.2,1006.2,1616.1999999999998,1093.1999999999998,3123.9,1422.6,5567.7,1669.9,4874.7,1609.6,6522.0,1780.4,3108.9,1332.8,2855.7,1206.8,27181329.0,2683010.0,1287296.0,97511.0,779835.0,72045.0,3372.7,1760.1000000000004,2175.6,1621.8,4521.7,2044.6,4024.0,1979.2,4452.299999999999,1992.4,5079.2,2147.7000000000003,2583.8,1666.5,2130.1,1544.9,593.2,1265.5,570.0999999999999,1246.2,11243247.0,1967693.0,15303679.0,2497834.0,9537.2,Cleveland
Detroit,2018.0,0,1,1856970,1300000000,2117365.0,66118.0,1879.3,775.2,1264.0,728.5,2729.5,969.9,2725.1000000000004,923.5,3842.2,1032.5,5254.0,1196.9,3856.0,1068.3,4519.700000000001,1079.6999999999998,1912.8,800.8,1717.7,704.3,19127622.0,1665886.0,24237016.0,1875535.0,10193.7,1351961.0,61070.0,1247.4,813.9000000000001,788.0,779.5,1955.2,1003.0,2189.4,1017.4,3568.5999999999995,1246.5,5411.199999999999,1391.5,4382.2,1344.4,5495.1,1427.0,2448.0,1052.3,2216.3,922.5,23133424.0,2130639.0,28009915.0,2361227.0,10477.4,962783.0,60105.0,531.7,850.8,440.5,838.7,1319.2,1073.8,1705.2,1155.1999999999998,3238.5,1489.1999999999998,5614.2,1727.4,4886.7,1699.0,6439.0,1799.2,2912.2,1344.4,2610.8,1192.6,26290917.0,2423935.0,1337843.0,108583.0,765404.0,69258.0,3357.8,1667.0,2308.6,1481.9,4580.900000000001,1939.6,4074.6,1847.7,4642.700000000001,1877.4,4914.799999999999,2006.8,2448.7,1534.1,2036.6,1397.7,541.5999999999999,1096.8,495.4,1068.6999999999998,10926704.0,1964708.0,14714332.0,2399479.0,9264.2,Cleveland
Detroit,2017.0,0,1,2321599,1200000000,2106218.0,66050.0,1998.0,792.0,1345.9,716.5,2821.1,927.6,2810.5,943.8,3970.3,1046.6,5366.200000000001,1152.1,3776.0,1041.6,4370.099999999999,1054.2,1669.6,751.5,1570.6,681.3999999999999,18326734.0,1676365.0,23346991.0,2048630.0,9970.5,1352680.0,60909.0,1353.4,859.3,863.4000000000001,788.1,2052.2,995.7,2279.7,1040.7,3700.6,1247.9,5523.8,1409.5,4344.3,1332.3000000000002,5366.299999999999,1381.0,2166.9,1005.1999999999998,2051.5,904.6,22122276.0,2196168.0,27134724.0,2635666.0,10205.0,961213.0,60117.0,558.0,834.8000000000001,445.1,800.3,1406.9,1048.9,1766.3000000000002,1140.5,3450.4,1466.0,5739.8,1729.9,4907.2,1654.1,6409.200000000001,1719.5,2593.8,1262.2,2423.1,1145.8,25376013.0,2397860.0,1331173.0,87888.0,753538.0,69347.0,3530.5,1638.3,2447.3,1379.1,4660.9,1911.8,4128.0,1796.0,4742.1,1882.3,4817.8,1925.2000000000005,2325.1,1438.6,1846.7,1328.8,468.2000000000001,1048.7,433.3,1014.5,10565247.0,1803219.0,14118114.0,2251927.0,9167.0,Cleveland
Detroit,2016.0,0,1,2493859,1200000000,2094194.0,64884.0,2093.2000000000003,808.9,1461.0,743.0,2953.8,915.2,2897.5,967.2,4089.0,1060.5,5357.099999999999,1146.3,3726.2,1044.9,4205.200000000001,1045.9,1514.9,721.2,1400.6999999999998,658.3999999999999,17432225.0,1525331.0,22309454.0,1938002.0,9619.2,1348480.0,60061.0,1451.6999999999998,876.6,958.1,789.4,2145.9,995.4,2365.3,1104.1,3839.3,1274.6,5621.599999999999,1408.6,4314.3,1309.4,5201.200000000001,1361.2,1971.6,963.1,1831.0,879.7,20941873.0,1927799.0,25930873.0,2511258.0,9810.4,954627.0,59179.0,592.8,824.3,528.2,783.0,1448.9,1040.5,1861.5,1185.1999999999998,3631.6,1455.9,5937.1,1722.4,4922.2,1609.4,6229.599999999999,1692.8000000000002,2372.5,1199.7000000000005,2174.9,1106.7,24373217.0,2256646.0,1451215.0,91355.0,745714.0,67168.0,3648.5,1657.7,2673.5,1450.0,4871.700000000001,1889.6,4221.6,1821.3,4818.6,1927.3,4473.500000000001,1836.3,2228.0,1407.4,1687.2,1304.6999999999998,388.2,1025.5,390.3,1012.9,9972835.0,1636895.0,13407880.0,2085772.0,8863.7,Cleveland
Detroit,2015.0,0,1,2726048,1200000000,2083590.0,65280.0,2168.3,811.4,1495.7,743.1,3035.5,950.1,2939.2,974.7,4076.5,1069.7,5430.1,1167.4,3714.5,1050.4,4132.0,1040.4,1439.6999999999998,724.2,1267.5,652.8,17041909.0,1513602.0,21654070.0,1841273.0,9303.1,1348715.0,60088.0,1533.6,912.7,1005.0,808.5,2188.7,1029.8000000000002,2396.7,1126.9,3786.7,1274.4,5793.400000000001,1426.3,4342.4,1355.5,5115.8,1343.7,1873.9,976.5,1661.9,875.3,20871776.0,2024919.0,25188228.0,2382425.0,9513.2,954597.0,58885.0,597.9000000000001,828.6,522.6,788.5,1501.6999999999998,1064.5,1935.9,1199.9,3669.3,1446.0,6175.2,1713.4,4953.6,1626.0,6114.900000000001,1635.6,2259.0,1190.4,1972.2,1072.7,14843113.0,1263195.0,1044201.0,75319.0,734875.0,66837.0,3750.2,1630.3000000000002,2713.8,1510.9,5058.1,1900.7,4262.4,1816.9,4737.9,1895.6,4444.5,1820.8,2156.3,1419.5,1567.7,1316.3000000000002,352.9,1032.5,356.6,999.9,9800073.0,1777050.0,13008578.0,2014604.0,8450.8,Cleveland
Detroit,2014.0,0,1,2917209,1100000000,2075936.0,66770.0,2253.6,826.2,1507.1999999999998,739.0,3069.0,953.7000000000002,2986.0000000000005,979.1,4077.5,1077.6999999999998,5497.4,1162.4,3726.6,1027.8,3965.7,985.5,1409.1,695.0,1211.6,639.1999999999999,16979405.0,1948520.0,21346719.0,1873864.0,8962.5,1348523.0,60634.0,1579.1999999999998,924.7,997.2,826.0,2196.9,1032.8,2504.8,1174.9,3819.6,1288.6,5872.099999999999,1476.4,4358.5,1345.6999999999998,4926.5,1289.6,1843.8,952.1,1600.3000000000002,865.7,20336249.0,2160020.0,24346786.0,2004289.0,9164.3,953911.0,59352.0,570.5,921.9,555.0999999999999,874.5,1583.6999999999998,1103.7,1956.6,1304.1,3730.0,1536.5,6299.8,1827.3,4966.4,1674.3,5907.0,1634.1,2231.7000000000003,1229.0,1899.0,1115.1,23447241.0,2407957.0,1021539.0,59998.0,727413.0,68227.0,3889.6,1731.4,2770.3,1580.6,5190.6,1961.4,4306.2,1903.5,4647.2,1925.5,4328.8,1872.9,2203.8,1478.5,1511.4999999999998,1335.4,317.4,1100.9,334.90000000000003,1062.8,9687516.0,1802788.0,12791281.0,2012935.0,8028.1,Cleveland
